Geneid,RPKM,TPM
ENSG00000224611,0.0,0.0
ENSG00000241696,0.0,0.0
ENSG00000242268,0.0,0.0
ENSG00000241882,0.0,0.0
ENSG00000177694,0.0,0.0
ENSG00000226765,0.0,0.0
ENSG00000270321,0.0,0.0
ENSG00000260217,0.0,0.0
ENSG00000243832,0.0,0.0
ENSG00000285558,0.0,0.0
ENSG00000224426,0.0,0.0
ENSG00000242012,0.0,0.0
ENSG00000239205,0.0,0.0
ENSG00000237473,0.0,0.0
ENSG00000287012,0.0,0.0
ENSG00000273486,0.0,0.0
ENSG00000241899,0.0,0.0
ENSG00000213155,0.0,0.0
ENSG00000240084,0.0,0.0
ENSG00000236686,0.0,0.0
ENSG00000242908,0.0,0.0
ENSG00000238755,0.0,0.0
ENSG00000285051,0.0,0.0
ENSG00000213178,14.949420418445087,37.5194411701513
ENSG00000243885,0.0,0.0
ENSG00000181449,0.0,0.0
ENSG00000235110,0.0,0.0
ENSG00000174953,2.1894052619012205,5.494879374732751
ENSG00000248724,0.045204383594383696,0.11345210472573225
ENSG00000205412,0.0,0.0
ENSG00000243072,0.0,0.0
ENSG00000226779,0.0,0.0
ENSG00000237978,0.0,0.0
ENSG00000085276,0.025457976289925594,0.0638933829529907
ENSG00000236241,0.0,0.0
ENSG00000073803,0.09351827215356671,0.2347083172582885
ENSG00000241526,0.0,0.0
ENSG00000286003,0.0,0.0
ENSG00000286695,0.0,0.0
ENSG00000197415,0.0,0.0
ENSG00000138463,0.42578120489713,1.0686081748549554
ENSG00000175040,0.0,0.0
ENSG00000241202,0.0,0.0
ENSG00000082684,0.0,0.0
ENSG00000231516,0.0,0.0
ENSG00000175054,0.008656123244646801,0.0217247824830981
ENSG00000175077,0.0,0.0
ENSG00000235294,0.0,0.0
ENSG00000242097,0.0,0.0
ENSG00000288032,0.0,0.0
ENSG00000271711,0.0,0.0
ENSG00000285798,0.0,0.0
ENSG00000223941,0.0,0.0
ENSG00000243486,0.0,0.0
ENSG00000230362,0.0,0.0
ENSG00000169359,6.104842999564228,15.321684143189279
ENSG00000213174,0.0,0.0
ENSG00000228561,0.0,0.0
ENSG00000243886,0.0,0.0
ENSG00000250170,0.0,0.0
ENSG00000270981,0.0,0.0
ENSG00000242816,0.0,0.0
ENSG00000279305,0.0,0.0
ENSG00000242479,0.0,0.0
ENSG00000240246,0.0,0.0
ENSG00000241098,0.0,0.0
ENSG00000243687,0.0,0.0
ENSG00000241810,0.0,0.0
ENSG00000206199,0.0,0.0
ENSG00000214210,0.0,0.0
ENSG00000241985,0.0,0.0
ENSG00000169903,1091.9578287396514,2740.550895547349
ENSG00000242001,0.0,0.0
ENSG00000239805,0.0,0.0
ENSG00000236182,0.0,0.0
ENSG00000182000,0.0,0.0
ENSG00000121853,0.0,0.0
ENSG00000240033,0.0,0.0
ENSG00000244668,0.0,0.0
ENSG00000227709,0.0,0.0
ENSG00000230457,1.3960964662546336,3.503865552464345
ENSG00000242510,0.0,0.0
ENSG00000174948,0.0,0.0
ENSG00000242561,0.0,0.0
ENSG00000163659,21.511353515579877,53.9883112607033
ENSG00000229638,13.035514868827477,32.71599965441842
ENSG00000240068,0.0,0.0
ENSG00000241570,0.0,0.0
ENSG00000239978,0.0,0.0
ENSG00000243629,0.0,0.0
ENSG00000237787,0.0,0.0
ENSG00000236357,0.0,0.0
ENSG00000277241,0.0,0.0
ENSG00000271131,0.0,0.0
ENSG00000225473,0.0,0.0
ENSG00000226482,0.0,0.0
ENSG00000233885,0.0,0.0
ENSG00000240489,0.0,0.0
ENSG00000240497,0.0,0.0
ENSG00000241151,0.0,0.0
ENSG00000224855,0.0,0.0
ENSG00000157005,0.7767408910863624,1.9494323760945425
ENSG00000244564,0.0,0.0
ENSG00000158258,0.01615105922476781,0.04053526487700011
ENSG00000238077,0.0,0.0
ENSG00000286361,0.0,0.0
ENSG00000114796,0.0,0.0
ENSG00000285619,0.6774162656457212,1.7001515119100392
ENSG00000136514,81.35494051323137,204.18128723714278
ENSG00000285938,0.0,0.0
ENSG00000243944,0.0,0.0
ENSG00000244503,0.0,0.0
ENSG00000241313,0.0,0.0
ENSG00000225742,0.0,0.0
ENSG00000144730,0.0,0.0
ENSG00000138246,7.39291171903455,18.554426095088004
ENSG00000244327,0.0,0.0
ENSG00000241101,0.0,0.0
ENSG00000275163,0.0,0.0
ENSG00000241671,0.0,0.0
ENSG00000236297,0.0,0.0
ENSG00000242017,0.0,0.0
ENSG00000223986,0.0,0.0
ENSG00000113924,254.55090672926286,638.8614075000122
ENSG00000242536,0.0,0.0
ENSG00000230115,0.0,0.0
ENSG00000163389,0.0,0.0
ENSG00000179170,0.0,0.0
ENSG00000155890,0.0,0.0
ENSG00000058866,0.0,0.0
ENSG00000172578,0.0,0.0
ENSG00000241231,0.0,0.0
ENSG00000271413,0.0,0.0
ENSG00000230454,0.0,0.0
ENSG00000260234,0.0,0.0
ENSG00000228308,0.0,0.0
ENSG00000230215,0.0,0.0
ENSG00000240875,0.0,0.0
ENSG00000241947,0.0,0.0
ENSG00000239926,0.0,0.0
ENSG00000174912,0.0,0.0
ENSG00000163638,0.0,0.0
ENSG00000234594,0.0,0.0
ENSG00000176597,0.0,0.0
ENSG00000240048,0.0,0.0
ENSG00000234805,0.0,0.0
ENSG00000224187,0.0,0.0
ENSG00000173905,6.0683729346587905,15.23015307266009
ENSG00000229863,0.0,0.0
ENSG00000235897,0.0,0.0
ENSG00000244265,0.0,0.0
ENSG00000224049,0.0,0.0
ENSG00000240596,0.0,0.0
ENSG00000238031,0.0,0.0
ENSG00000230077,0.0,0.0
ENSG00000152492,0.3850716439802532,0.9664369914157036
ENSG00000114315,0.2289857799365818,0.5746991026174781
ENSG00000175066,5.82411744489939,14.617130679684438
ENSG00000213123,0.0,0.0
ENSG00000286086,0.0,0.0
ENSG00000113790,67.76726089326566,170.07948717597407
ENSG00000241770,0.0,0.0
ENSG00000261826,0.0,0.0
ENSG00000286624,0.0,0.0
ENSG00000198491,0.0,0.0
ENSG00000240541,0.0,0.0
ENSG00000163959,6.808400301652303,17.087443354359383
ENSG00000280270,0.0,0.0
ENSG00000236489,0.0,0.0
ENSG00000239381,0.0,0.0
ENSG00000145191,0.0,0.0
ENSG00000051382,0.0,0.0
ENSG00000228271,0.0,0.0
ENSG00000235126,0.0,0.0
ENSG00000144736,9.740021835620666,24.44510663481419
ENSG00000214146,0.0,0.0
ENSG00000225058,0.0,0.0
ENSG00000198471,0.0,0.0
ENSG00000233308,0.5450655732825688,1.3679831818374422
ENSG00000236864,0.0,0.0
ENSG00000230401,0.0,0.0
ENSG00000276407,0.0,0.0
ENSG00000244541,0.0,0.0
ENSG00000228952,0.0,0.0
ENSG00000161217,0.6213829633913557,1.5595214320369735
ENSG00000243861,0.0,0.0
ENSG00000233987,0.0,0.0
ENSG00000232874,0.0,0.0
ENSG00000186001,0.0,0.0
ENSG00000241879,0.0,0.0
ENSG00000174013,0.0,0.0
ENSG00000163915,0.0,0.0
ENSG00000237418,0.0,0.0
ENSG00000197099,0.0,0.0
ENSG00000235943,0.0,0.0
ENSG00000226345,0.0,0.0
ENSG00000244706,0.16314246397557855,0.4094482533873313
ENSG00000279891,0.0,0.0
ENSG00000225770,0.0,0.0
ENSG00000113916,0.0,0.0
ENSG00000163872,24.214586036687965,60.7727731800306
ENSG00000163904,10.157237862022185,25.492218276580722
ENSG00000161267,10.55585874176842,26.492660583252324
ENSG00000127252,0.0,0.0
ENSG00000253548,0.0,0.0
ENSG00000237167,0.0,0.0
ENSG00000238043,0.0,0.0
ENSG00000236412,0.0,0.0
ENSG00000283175,0.0,0.0
ENSG00000229912,0.0,0.0
ENSG00000229964,0.0,0.0
ENSG00000230102,0.0,0.0
ENSG00000225822,0.0,0.0
ENSG00000287073,0.0,0.0
ENSG00000163961,0.0,0.0
ENSG00000273331,0.0,0.0
ENSG00000228028,0.0,0.0
ENSG00000286661,0.0,0.0
ENSG00000272989,0.0,0.0
ENSG00000234238,0.0,0.0
ENSG00000163958,0.0,0.0
ENSG00000239706,0.0,0.0
ENSG00000163900,4.922599877767961,12.354538928494412
ENSG00000180611,0.0,0.0
ENSG00000223812,0.0,0.0
ENSG00000224563,0.0,0.0
ENSG00000225240,0.0,0.0
ENSG00000090530,0.0,0.0
ENSG00000287206,0.0,0.0
ENSG00000273013,0.0,0.0
ENSG00000185798,0.0,0.0
ENSG00000283765,0.0,0.0
ENSG00000272741,0.0,0.0
ENSG00000188001,0.0,0.0
ENSG00000237222,0.06990437692340941,0.17544313318514196
ENSG00000236508,0.0,0.0
ENSG00000214147,0.0,0.0
ENSG00000243518,0.0,0.0
ENSG00000163960,0.0419206651453207,0.10521076307365407
ENSG00000242152,0.0,0.0
ENSG00000244268,0.0,0.0
ENSG00000240477,0.0,0.0
ENSG00000181092,0.0,0.0
ENSG00000127249,0.0,0.0
ENSG00000239508,0.0,0.0
ENSG00000242925,0.0,0.0
ENSG00000237483,0.0,0.0
ENSG00000224403,0.0,0.0
ENSG00000239212,0.0,0.0
ENSG00000205835,0.11900093914422563,0.2986636679175637
ENSG00000214097,0.0,0.0
ENSG00000214919,0.0,0.0
ENSG00000227971,0.0,0.0
ENSG00000241307,0.0,0.0
ENSG00000240601,0.0,0.0
ENSG00000243584,0.0,0.0
ENSG00000244405,0.0,0.0
ENSG00000174928,0.0,0.0
ENSG00000249725,0.0,0.0
ENSG00000181467,0.0,0.0
ENSG00000213358,0.0,0.0
ENSG00000284952,0.0,0.0
ENSG00000243321,0.0,0.0
ENSG00000234197,0.0,0.0
ENSG00000271682,0.0,0.0
ENSG00000286317,0.0,0.0
ENSG00000243033,0.0,0.0
ENSG00000182580,0.0,0.0
ENSG00000243759,0.0,0.0
ENSG00000232130,0.0,0.0
ENSG00000239263,0.0,0.0
ENSG00000286856,0.0,0.0
ENSG00000163898,0.0,0.0
ENSG00000163577,0.0,0.0
ENSG00000242522,0.0,0.0
ENSG00000228804,0.0,0.0
ENSG00000236229,0.0,0.0
ENSG00000153283,0.0,0.0
ENSG00000239661,0.0,0.0
ENSG00000163714,0.0,0.0
ENSG00000252017,0.0,0.0
ENSG00000223040,0.0,0.0
ENSG00000253081,0.0,0.0
ENSG00000207815,0.0,0.0
ENSG00000207163,0.0,0.0
ENSG00000263988,0.0,0.0
ENSG00000244169,0.0,0.0
ENSG00000271898,0.0,0.0
ENSG00000266745,0.0,0.0
ENSG00000212269,0.0,0.0
ENSG00000206728,0.0,0.0
ENSG00000281863,0.0,0.0
ENSG00000199815,0.0,0.0
ENSG00000238912,0.0,0.0
ENSG00000199927,0.0,0.0
ENSG00000201545,0.0,0.0
ENSG00000199577,0.0,0.0
ENSG00000283885,0.0,0.0
ENSG00000265376,0.0,0.0
ENSG00000276147,0.0,0.0
ENSG00000281710,0.0,0.0
ENSG00000206807,0.0,0.0
ENSG00000199609,0.0,0.0
ENSG00000212442,0.0,0.0
ENSG00000275090,0.0,0.0
ENSG00000222983,0.0,0.0
ENSG00000202175,0.0,0.0
ENSG00000201315,0.0,0.0
ENSG00000252700,0.0,0.0
ENSG00000207625,0.0,0.0
ENSG00000206645,0.0,0.0
ENSG00000199514,0.0,0.0
ENSG00000202268,0.0,0.0
ENSG00000252562,0.0,0.0
ENSG00000239105,0.0,0.0
ENSG00000210181,0.0,0.0
ENSG00000272543,0.0,0.0
ENSG00000252980,0.0,0.0
ENSG00000200222,0.0,0.0
ENSG00000283298,0.0,0.0
ENSG00000252828,0.0,0.0
ENSG00000244632,0.0,0.0
ENSG00000252449,0.0,0.0
ENSG00000252301,0.0,0.0
ENSG00000243957,0.0,0.0
ENSG00000252937,0.0,0.0
ENSG00000276890,0.0,0.0
ENSG00000239119,0.0,0.0
ENSG00000277592,0.0,0.0
ENSG00000223247,0.0,0.0
ENSG00000252420,0.0,0.0
ENSG00000238959,0.0,0.0
ENSG00000281426,0.0,0.0
ENSG00000212211,0.0,0.0
ENSG00000252184,0.0,0.0
ENSG00000283894,0.0,0.0
ENSG00000222934,0.0,0.0
ENSG00000202322,0.0,0.0
ENSG00000283367,0.0,0.0
ENSG00000212340,0.0,0.0
ENSG00000239250,0.0,0.0
ENSG00000207316,0.0,0.0
ENSG00000206939,0.0,0.0
ENSG00000212598,0.0,0.0
ENSG00000240964,0.0,0.0
ENSG00000200703,0.0,0.0
ENSG00000265193,0.0,0.0
ENSG00000265355,0.0,0.0
ENSG00000222389,0.0,0.0
ENSG00000266396,0.0,0.0
ENSG00000222574,0.0,0.0
ENSG00000275108,0.0,0.0
ENSG00000251773,0.0,0.0
ENSG00000265328,0.0,0.0
ENSG00000264897,0.0,0.0
ENSG00000252889,0.0,0.0
ENSG00000207954,0.0,0.0
ENSG00000221206,0.0,0.0
ENSG00000222490,0.0,0.0
ENSG00000265956,0.0,0.0
ENSG00000201065,0.0,0.0
ENSG00000207310,0.0,0.0
ENSG00000243359,0.0,0.0
ENSG00000241156,0.0,0.0
ENSG00000201922,0.0,0.0
ENSG00000275670,0.0,0.0
ENSG00000265433,0.0,0.0
ENSG00000200372,0.0,0.0
ENSG00000278072,0.0,0.0
ENSG00000274732,0.0,0.0
ENSG00000252965,0.0,0.0
ENSG00000252651,0.0,0.0
ENSG00000207940,0.0,0.0
ENSG00000201426,0.0,0.0
ENSG00000265253,0.0,0.0
ENSG00000221633,0.0,0.0
ENSG00000212344,0.0,0.0
ENSG00000202388,0.0,0.0
ENSG00000275067,0.0,0.0
ENSG00000276083,0.0,0.0
ENSG00000201288,0.0,0.0
ENSG00000206889,0.0,0.0
ENSG00000212556,0.0,0.0
ENSG00000284421,0.0,0.0
ENSG00000277635,0.0,0.0
ENSG00000200571,0.0,0.0
ENSG00000201325,0.0,0.0
ENSG00000252914,0.0,0.0
ENSG00000271922,0.0,0.0
ENSG00000201398,0.0,0.0
ENSG00000265813,0.0,0.0
ENSG00000200389,0.0,0.0
ENSG00000272020,0.0,0.0
ENSG00000272096,0.0,0.0
ENSG00000222778,0.0,0.0
ENSG00000206604,0.0,0.0
ENSG00000251751,2.014879149100094,5.056860907219605
ENSG00000251804,0.0,0.0
ENSG00000202125,0.0,0.0
ENSG00000201778,0.0,0.0
ENSG00000251759,0.0,0.0
ENSG00000207323,0.0,0.0
ENSG00000222357,0.0,0.0
ENSG00000222499,0.0,0.0
ENSG00000200052,0.0,0.0
ENSG00000201217,0.0,0.0
ENSG00000252581,0.0,0.0
ENSG00000238924,0.0,0.0
ENSG00000201800,0.0,0.0
ENSG00000207963,0.0,0.0
ENSG00000222506,0.0,0.0
ENSG00000207717,0.0,0.0
ENSG00000200162,0.0,0.0
ENSG00000200288,0.0,0.0
ENSG00000199858,0.0,0.0
ENSG00000252082,0.0,0.0
ENSG00000206777,0.0,0.0
ENSG00000242201,0.0,0.0
ENSG00000239093,0.0,0.0
ENSG00000201860,0.0,0.0
ENSG00000221251,0.0,0.0
ENSG00000283333,0.0,0.0
ENSG00000201229,0.0,0.0
ENSG00000207114,0.0,0.0
ENSG00000253020,0.0,0.0
ENSG00000202502,0.0,0.0
ENSG00000199986,0.0,0.0
ENSG00000212146,0.0,0.0
ENSG00000207156,0.0,0.0
ENSG00000199488,1.4374442710043354,3.6076385740530106
ENSG00000216058,0.0,0.0
ENSG00000200355,0.0,0.0
ENSG00000277118,0.0,0.0
ENSG00000252172,0.0,0.0
ENSG00000252302,0.0,0.0
ENSG00000253092,0.0,0.0
ENSG00000201458,0.0,0.0
ENSG00000264974,0.0,0.0
ENSG00000266317,0.0,0.0
ENSG00000251854,0.0,0.0
ENSG00000207370,0.0,0.0
ENSG00000199792,0.0,0.0
ENSG00000251730,0.0,0.0
ENSG00000201648,0.0,0.0
ENSG00000199363,0.0,0.0
ENSG00000201452,0.0,0.0
ENSG00000276074,0.0,0.0
ENSG00000276690,0.0,0.0
ENSG00000278026,0.0,0.0
ENSG00000199839,0.0,0.0
ENSG00000201810,0.0,0.0
ENSG00000222675,0.0,0.0
ENSG00000252336,0.0,0.0
ENSG00000206644,0.0,0.0
ENSG00000207651,0.0,0.0
ENSG00000241868,0.0,0.0
ENSG00000243339,0.0,0.0
ENSG00000243991,0.0,0.0
ENSG00000212489,0.0,0.0
ENSG00000243398,0.0,0.0
ENSG00000222335,0.0,0.0
ENSG00000144820,0.057793787802086535,0.14504847417129044
ENSG00000252989,0.0,0.0
ENSG00000243495,0.0,0.0
ENSG00000213431,0.0,0.0
ENSG00000201642,0.0,0.0
ENSG00000240521,0.0,0.0
ENSG00000163751,0.0,0.0
ENSG00000287198,0.0,0.0
ENSG00000241627,0.0,0.0
ENSG00000163754,0.03121981995029943,0.07835422144678766
ENSG00000071794,0.07826721794313114,0.19643184798960617
ENSG00000239718,0.0,0.0
ENSG00000201031,0.0,0.0
ENSG00000240511,0.0,0.0
ENSG00000163755,10.718949152758546,26.901978196195362
ENSG00000242049,0.0,0.0
ENSG00000244300,0.0,0.0
ENSG00000239405,0.0,0.0
ENSG00000286806,0.0,0.0
ENSG00000163902,24.674011875045412,61.92582127365647
ENSG00000277250,0.0,0.0
ENSG00000242551,0.0,0.0
ENSG00000207130,0.0,0.0
ENSG00000239503,0.0,0.0
ENSG00000198685,0.0,0.0
ENSG00000241535,0.0,0.0
ENSG00000179021,30.887188527122305,77.51939676704026
ENSG00000242159,0.0,0.0
ENSG00000232830,0.0,0.0
ENSG00000282978,0.47914809033477845,1.2025461913510036
ENSG00000201554,0.0,0.0
ENSG00000175841,0.0,0.0
ENSG00000081154,0.0,0.0
ENSG00000242299,59.06361427264001,148.23543247633938
ENSG00000243396,0.0,0.0
ENSG00000252348,0.0,0.0
ENSG00000212319,0.0,0.0
ENSG00000201511,0.0,0.0
ENSG00000201121,0.0,0.0
ENSG00000231845,0.0,0.0
ENSG00000260633,0.0,0.0
ENSG00000214289,0.0,0.0
ENSG00000248377,0.0,0.0
ENSG00000214288,0.0,0.0
ENSG00000249691,0.0,0.0
ENSG00000174611,0.0,0.0
ENSG00000286982,0.0,0.0
ENSG00000253087,0.0,0.0
ENSG00000201413,0.0,0.0
ENSG00000232901,0.0,0.0
ENSG00000206567,0.0,0.0
ENSG00000229217,0.0,0.0
ENSG00000163705,0.0,0.0
ENSG00000254999,46.123211826139105,115.7581420717879
ENSG00000287086,0.0,0.0
ENSG00000134070,0.0,0.0
ENSG00000272410,0.0,0.0
ENSG00000231177,0.0,0.0
ENSG00000157017,0.0,0.0
ENSG00000240288,0.0,0.0
ENSG00000276678,0.0,0.0
ENSG00000157020,54.6410507387648,137.1358642197831
ENSG00000264534,0.0,0.0
ENSG00000224424,0.0,0.0
ENSG00000178537,43.72011742704861,109.7269544799432
ENSG00000221883,0.0,0.0
ENSG00000235236,0.0,0.0
ENSG00000223343,0.0,0.0
ENSG00000273211,0.0,0.0
ENSG00000178467,0.0,0.0
ENSG00000285416,0.0,0.0
ENSG00000178149,0.0,0.0
ENSG00000199032,0.0,0.0
ENSG00000178057,0.0,0.0
ENSG00000207605,0.0,0.0
ENSG00000272434,0.0,0.0
ENSG00000163661,0.0,0.0
ENSG00000286892,0.18511257200212877,0.4645879278717658
ENSG00000188817,0.0,0.0
ENSG00000224479,0.0,0.0
ENSG00000163634,39.89668078423925,100.13105027949075
ENSG00000240549,0.0,0.0
ENSG00000280620,0.0,0.0
ENSG00000239653,0.0,0.0
ENSG00000271843,0.0,0.0
ENSG00000243410,0.0,0.0
ENSG00000272181,0.0,0.0
ENSG00000240912,0.6203706853808184,1.5569808582755098
ENSG00000241490,0.0,0.0
ENSG00000240487,0.0,0.0
ENSG00000181847,0.07740629139540667,0.19427112991124404
ENSG00000259976,0.0,0.0
ENSG00000284134,0.0,0.0
ENSG00000241560,0.0,0.0
ENSG00000242290,0.0,0.0
ENSG00000241295,0.0,0.0
ENSG00000264623,0.0,0.0
ENSG00000239946,0.0,0.0
ENSG00000240002,0.0,0.0
ENSG00000242767,0.0,0.0
ENSG00000244157,0.0,0.0
ENSG00000243969,0.0,0.0
ENSG00000243953,0.0,0.0
ENSG00000240666,0.0,0.0
ENSG00000241336,0.0,0.0
ENSG00000240045,0.0,0.0
ENSG00000242790,0.0,0.0
ENSG00000239443,0.0,0.0
ENSG00000076242,0.0,0.0
ENSG00000092345,0.0,0.0
ENSG00000151090,2.2783124732986293,5.718015041150395
ENSG00000172020,0.0,0.0
ENSG00000174748,88.93514606330366,223.20577569441323
ENSG00000169714,73.1428116111938,183.5708235136438
ENSG00000154767,6.356257022344451,15.952672728232685
ENSG00000073792,0.0,0.0
ENSG00000174255,0.0,0.0
ENSG00000144908,14.99168832466365,37.62552342460421
ENSG00000175193,1.1433639615925135,2.8695678957635056
ENSG00000163660,13.98943357891629,35.110105641305
ENSG00000144959,0.0,0.0
ENSG00000170876,27.8333262903561,69.85493879295555
ENSG00000180834,0.0,0.0
ENSG00000145107,0.0,0.0
ENSG00000198585,0.0,0.0
ENSG00000181744,0.08630454345404026,0.21660359734383805
ENSG00000144840,0.07335953335761973,0.18411474284882334
ENSG00000163380,0.0,0.0
ENSG00000242992,0.8525890070333128,2.1397928612827983
ENSG00000244232,0.0,0.0
ENSG00000239483,0.0,0.0
ENSG00000244065,0.0,0.0
ENSG00000243022,0.0,0.0
ENSG00000242062,0.0,0.0
ENSG00000261159,0.0,0.0
ENSG00000231305,0.0,0.0
ENSG00000250796,0.0,0.0
ENSG00000279507,0.0,0.0
ENSG00000163635,0.01538878911447947,0.038622150672021266
ENSG00000241669,0.0,0.0
ENSG00000169064,0.0,0.0
ENSG00000181458,0.0,0.0
ENSG00000250174,0.0,0.0
ENSG00000273123,0.0,0.0
ENSG00000207002,0.0,0.0
ENSG00000266383,0.0,0.0
ENSG00000240622,0.0,0.0
ENSG00000075785,48.13779872022247,120.8142694893738
ENSG00000272166,0.0,0.0
ENSG00000275227,0.0,0.0
ENSG00000283971,0.0,0.0
ENSG00000238225,0.0,0.0
ENSG00000151092,5.307999875379982,13.321800008364736
ENSG00000213872,0.0,0.0
ENSG00000213871,0.0,0.0
ENSG00000151093,0.0,0.0
ENSG00000230891,0.0,0.0
ENSG00000221120,0.0,0.0
ENSG00000214160,0.34115898761897395,0.8562268106290792
ENSG00000284753,31.673900223853476,79.49385346149218
ENSG00000284917,0.0,0.0
ENSG00000163888,0.0,0.0
ENSG00000175166,97.90850252340819,245.72673706815908
ENSG00000114867,63.83750448514226,160.21674599667782
ENSG00000212158,0.0,0.0
ENSG00000175182,0.05282708357304448,0.13258324395399299
ENSG00000114859,0.0,0.0
ENSG00000224153,0.0,0.0
ENSG00000283625,0.0,0.0
ENSG00000227509,0.0,0.0
ENSG00000200579,0.0,0.0
ENSG00000008226,0.0,0.0
ENSG00000231668,0.0,0.0
ENSG00000201965,0.0,0.0
ENSG00000060971,2.554467528038664,6.411097651722688
ENSG00000114354,31.348025348301327,78.67598608738156
ENSG00000231243,0.0,0.0
ENSG00000206708,0.0,0.0
ENSG00000114742,1.0725530918132173,2.691849684051865
ENSG00000268324,0.0,0.0
ENSG00000241186,0.0,0.0
ENSG00000283877,0.0,0.0
ENSG00000286570,0.0,0.0
ENSG00000251967,0.0,0.0
ENSG00000178038,1.8736441055325301,4.702394997507224
ENSG00000181585,0.0,0.0
ENSG00000206549,0.0,0.0
ENSG00000283706,0.0,0.0
ENSG00000261603,0.0,0.0
ENSG00000284672,0.0,0.0
ENSG00000286651,0.0,0.0
ENSG00000238013,0.0,0.0
ENSG00000226074,0.0,0.0
ENSG00000178055,0.0,0.0
ENSG00000160808,0.0,0.0
ENSG00000160801,0.0,0.0
ENSG00000273682,0.0,0.0
ENSG00000160796,0.0,0.0
ENSG00000236409,0.0,0.0
ENSG00000275940,0.0,0.0
ENSG00000229589,0.0,0.0
ENSG00000114739,0.0,0.0
ENSG00000207512,0.0,0.0
ENSG00000230683,0.0,0.0
ENSG00000232439,0.0,0.0
ENSG00000240429,0.0,0.0
ENSG00000121864,0.034571177657238744,0.08676532132932889
ENSG00000260743,0.0,0.0
ENSG00000171109,0.2775754454353199,0.6966474487826503
ENSG00000114450,0.0,0.0
ENSG00000242539,0.0,0.0
ENSG00000272699,0.0,0.0
ENSG00000239255,0.0,0.0
ENSG00000181260,0.0,0.0
ENSG00000136518,0.0,0.0
ENSG00000272910,0.0,0.0
ENSG00000272660,0.0,0.0
ENSG00000136522,110.35780939499658,276.97149597542807
ENSG00000239096,0.0,0.0
ENSG00000178772,131.079711493555,328.97847450425616
ENSG00000172061,0.0,0.0
ENSG00000271483,0.0,0.0
ENSG00000252053,0.0,0.0
ENSG00000232873,0.0,0.0
ENSG00000272707,0.0,0.0
ENSG00000041802,0.0,0.0
ENSG00000185112,0.0,0.0
ENSG00000134107,0.0,0.0
ENSG00000230182,0.0,0.0
ENSG00000224082,0.0,0.0
ENSG00000207283,0.0,0.0
ENSG00000237566,0.0,0.0
ENSG00000134108,0.0,0.0
ENSG00000233912,0.0,0.0
ENSG00000268509,0.0,0.0
ENSG00000134109,0.0,0.0
ENSG00000265180,0.0,0.0
ENSG00000241227,0.0,0.0
ENSG00000230944,0.0,0.0
ENSG00000287882,0.0,0.0
ENSG00000260670,0.0,0.0
ENSG00000244345,0.0,0.0
ENSG00000199469,0.0,0.0
ENSG00000239568,0.0,0.0
ENSG00000242568,0.0,0.0
ENSG00000242775,0.0,0.0
ENSG00000244586,0.0,0.0
ENSG00000242317,0.0,0.0
ENSG00000240777,0.0,0.0
ENSG00000281708,0.0,0.0
ENSG00000264013,0.0,0.0
ENSG00000200379,0.0,0.0
ENSG00000200238,0.0,0.0
ENSG00000180376,2.944856753347671,7.39088049028478
ENSG00000240265,0.0,0.0
ENSG00000240842,0.0,0.0
ENSG00000241667,0.0,0.0
ENSG00000241665,0.0,0.0
ENSG00000168356,0.0,0.0
ENSG00000177383,0.0,0.0
ENSG00000229433,0.0,0.0
ENSG00000273403,0.0,0.0
ENSG00000272922,0.0,0.0
ENSG00000288576,0.0,0.0
ENSG00000187068,0.0,0.0
ENSG00000223358,0.0,0.0
ENSG00000229704,0.0,0.0
ENSG00000264614,0.0,0.0
ENSG00000156931,0.0,0.0
ENSG00000201957,0.0,0.0
ENSG00000196455,0.0,0.0
ENSG00000222783,0.0,0.0
ENSG00000285631,0.0,0.0
ENSG00000232829,0.0,0.0
ENSG00000284095,0.0,0.0
ENSG00000250592,0.0,0.0
ENSG00000252894,0.0,0.0
ENSG00000249098,0.0,0.0
ENSG00000251579,0.0,0.0
ENSG00000250129,0.0,0.0
ENSG00000201550,0.0,0.0
ENSG00000163347,231.4523001389362,580.8894736845092
ENSG00000231047,0.0,0.0
ENSG00000113946,0.0,0.0
ENSG00000017260,10.997546603589925,27.60119063213201
ENSG00000114126,0.0,0.0
ENSG00000114405,4.4053670365693485,11.056409194135114
ENSG00000168016,0.03885624863107153,0.09751981640756448
ENSG00000172340,93.21230265640936,233.94040758506188
ENSG00000187091,0.0,0.0
ENSG00000114850,35.732105705560556,89.67897084834613
ENSG00000034533,0.0,0.0
ENSG00000163636,0.0,0.0
ENSG00000114805,0.06569342634658241,0.16487466243407933
ENSG00000018408,0.0,0.0
ENSG00000144749,0.0,0.0
ENSG00000174963,0.0,0.0
ENSG00000090534,0.0,0.0
ENSG00000169251,45.753771435664795,114.83093575821228
ENSG00000163947,0.0,0.0
ENSG00000114737,0.0,0.0
ENSG00000082996,33.51703249535773,84.11967111153216
ENSG00000197885,0.0,0.0
ENSG00000163785,0.0,0.0
ENSG00000114735,0.0,0.0
ENSG00000072858,0.0,0.0
ENSG00000175455,0.061744594144764534,0.15496404561149651
ENSG00000114395,44.79810743653386,112.43244951659288
ENSG00000114529,0.0,0.0
ENSG00000239620,0.0,0.0
ENSG00000091986,0.03607910322080058,0.09054985095572295
ENSG00000134072,0.0,0.0
ENSG00000250151,0.0,0.0
